skeleton-id,filename,coord-src-0,coord-src-1,coord-dst-0,coord-dst-1,branch-distance
3.0,test_image_3.png,529.0,1445.0,573.0,1433.0,48.97056274847713
0.0,test_image_4.png,472.0,934.0,510.0,946.0,42.97056274847714
1.0,test_image_4.png,494.0,1453.0,727.0,1444.0,245.0121933088199
2.0,test_image_4.png,498.0,440.0,813.0,447.0,342.75230867899785
3.0,test_image_4.png,503.0,1964.0,790.0,1871.0,334.1492782986684
0.0,test_image_4.png,510.0,946.0,511.0,951.0,5.414213562373095
0.0,test_image_4.png,510.0,946.0,795.0,976.0,299.91168824543166
4.0,test_image_4.png,512.0,2468.0,626.0,2460.0,118.14213562373095
0.0,test_image_5.png,506.0,1922.0,725.0,1905.0,234.9116882454315
1.0,test_image_5.png,513.0,2445.0,711.0,2496.0,221.61017305526678
2.0,test_image_5.png,514.0,1431.0,584.0,1411.0,85.45584412271572
3.0,test_image_5.png,524.0,927.0,751.0,908.0,243.15432893255087
4.0,test_image_5.png,547.0,418.0,808.0,441.0,288.85281374238593
0.0,test_image_6.png,490.0,2415.0,518.0,2417.0,28.82842712474619
1.0,test_image_6.png,491.0,1913.0,568.0,1926.0,84.04163056034258
2.0,test_image_6.png,503.0,898.0,968.0,842.0,498.96551211459445
3.0,test_image_6.png,512.0,1452.0,969.0,1356.0,515.1909088590108
0.0,test_image_6.png,518.0,2417.0,534.0,2404.0,23.142135623730955
0.0,test_image_6.png,518.0,2417.0,554.0,2434.0,44.21320343559642
4.0,test_image_6.png,525.0,415.0,817.0,437.0,313.5391052434013
0.0,test_image_6.png,554.0,2434.0,567.0,2455.0,28.142135623730955
0.0,test_image_6.png,554.0,2434.0,766.0,2408.0,231.6396103067895
1.0,test_image_6.png,568.0,1926.0,578.0,1896.0,34.14213562373095
1.0,test_image_6.png,568.0,1926.0,942.0,1884.0,399.6812408671323
0.0,test_image_7.png,509.0,906.0,599.0,891.0,101.97056274847714
1.0,test_image_7.png,512.0,2445.0,544.0,2447.0,33.65685424949238
2.0,test_image_7.png,520.0,1423.0,587.0,1426.0,69.07106781186548
3.0,test_image_7.png,529.0,394.0,542.0,402.0,18.071067811865476
4.0,test_image_7.png,534.0,1928.0,908.0,1971.0,400.0954544295055
3.0,test_image_7.png,542.0,402.0,546.0,395.0,8.65685424949238
3.0,test_image_7.png,542.0,402.0,569.0,412.0,31.72792206135786
1.0,test_image_7.png,544.0,2447.0,550.0,2432.0,17.48528137423857
1.0,test_image_7.png,544.0,2447.0,672.0,2454.0,134.2132034355964
3.0,test_image_7.png,569.0,412.0,569.0,423.0,11.0
3.0,test_image_7.png,569.0,412.0,917.0,426.0,356.284271247462
0.0,test_image_7.png,599.0,891.0,609.0,872.0,23.72792206135786
0.0,test_image_7.png,599.0,891.0,695.0,900.0,109.52691193458114
1.0,test_image_7.png,672.0,2454.0,986.0,2459.0,349.89444430272874
1.0,test_image_7.png,672.0,2454.0,674.0,2451.0,3.8284271247461903
0.0,test_image_8.png,505.0,1450.0,518.0,1447.0,14.242640687119287
1.0,test_image_8.png,508.0,2466.0,562.0,2461.0,57.727922061357845
2.0,test_image_8.png,512.0,1964.0,516.0,1965.0,5.82842712474619
3.0,test_image_8.png,513.0,442.0,570.0,438.0,60.071067811865476
0.0,test_image_8.png,514.0,1435.0,518.0,1438.0,5.242640687119286
2.0,test_image_8.png,514.0,1976.0,516.0,1965.0,11.828427124746192
2.0,test_image_8.png,516.0,1965.0,532.0,1965.0,16.0
0.0,test_image_8.png,518.0,1438.0,518.0,1447.0,9.0
0.0,test_image_8.png,518.0,1438.0,525.0,1436.0,7.82842712474619
0.0,test_image_8.png,518.0,1447.0,650.0,1447.0,135.31370849898474
2.0,test_image_8.png,532.0,1965.0,634.0,1970.0,106.31370849898475
2.0,test_image_8.png,532.0,1965.0,545.0,1933.0,37.384776310850235
4.0,test_image_8.png,536.0,963.0,543.0,946.0,19.899494936611667
4.0,test_image_8.png,542.0,943.0,543.0,946.0,3.414213562373095
4.0,test_image_8.png,543.0,946.0,595.0,951.0,54.071067811865476
1.0,test_image_8.png,562.0,2461.0,664.0,2382.0,139.99494936611663
1.0,test_image_8.png,562.0,2461.0,600.0,2466.0,40.071067811865476
3.0,test_image_8.png,570.0,438.0,573.0,430.0,9.242640687119284
3.0,test_image_8.png,570.0,438.0,586.0,441.0,17.242640687119284
3.0,test_image_8.png,586.0,441.0,958.0,327.0,439.50461735799547
3.0,test_image_8.png,586.0,441.0,662.0,469.0,88.76955262170043
4.0,test_image_8.png,595.0,951.0,611.0,986.0,42.79898987322332
4.0,test_image_8.png,595.0,951.0,678.0,964.0,88.38477631085021
1.0,test_image_8.png,600.0,2466.0,650.0,2558.0,113.88225099390846
1.0,test_image_8.png,600.0,2466.0,634.0,2464.0,34.828427124746185
2.0,test_image_8.png,634.0,1970.0,662.0,1952.0,37.21320343559643
2.0,test_image_8.png,634.0,1970.0,684.0,1978.0,59.79898987322332
1.0,test_image_8.png,634.0,2464.0,713.0,2424.0,128.74011537017756
1.0,test_image_8.png,634.0,2464.0,656.0,2468.0,23.65685424949238
0.0,test_image_8.png,650.0,1447.0,656.0,1465.0,20.485281374238575
0.0,test_image_8.png,650.0,1447.0,1787.0,1502.0,1212.8010819142783
1.0,test_image_8.png,656.0,2468.0,689.0,2515.0,63.59797974644662
1.0,test_image_8.png,656.0,2468.0,728.0,2452.0,78.62741699796949
3.0,test_image_8.png,662.0,469.0,978.0,359.0,387.6051224213836
3.0,test_image_8.png,662.0,469.0,729.0,467.0,73.97056274847712
2.0,test_image_8.png,662.0,1952.0,702.0,1915.0,58.840620433565924
2.0,test_image_8.png,662.0,1952.0,684.0,1978.0,36.87005768508881
4.0,test_image_8.png,678.0,964.0,692.0,984.0,31.313708498984766
4.0,test_image_8.png,678.0,964.0,776.0,974.0,102.14213562373094
2.0,test_image_8.png,684.0,1978.0,735.0,1965.0,57.21320343559641
1.0,test_image_8.png,689.0,2515.0,689.0,2517.0,2.0
1.0,test_image_8.png,689.0,2515.0,723.0,2504.0,40.79898987322333
2.0,test_image_8.png,702.0,1915.0,1257.0,1792.0,608.877200360026
2.0,test_image_8.png,702.0,1915.0,735.0,1965.0,65.42640687119282
1.0,test_image_8.png,728.0,2452.0,910.0,2356.0,230.55129855222077
1.0,test_image_8.png,728.0,2452.0,776.0,2448.0,50.48528137423857
3.0,test_image_8.png,729.0,467.0,763.0,510.0,58.254833995939
3.0,test_image_8.png,729.0,467.0,769.0,452.0,47.38477631085023
2.0,test_image_8.png,735.0,1965.0,766.0,1990.0,42.52691193458118
3.0,test_image_8.png,769.0,452.0,846.0,427.0,120.12489168102775
3.0,test_image_8.png,769.0,452.0,786.0,452.0,17.0
4.0,test_image_8.png,776.0,974.0,784.0,954.0,23.313708498984766
4.0,test_image_8.png,776.0,974.0,1016.0,929.0,261.710678118655
1.0,test_image_8.png,776.0,2448.0,828.0,2432.0,59.21320343559641
1.0,test_image_8.png,776.0,2448.0,914.0,2477.0,160.6396103067893
3.0,test_image_8.png,786.0,452.0,838.0,441.0,57.14213562373094
3.0,test_image_8.png,786.0,452.0,812.0,479.0,47.72792206135786
1.0,test_image_8.png,828.0,2432.0,988.0,2342.0,217.2792206135789
1.0,test_image_8.png,828.0,2432.0,860.0,2433.0,33.24264068711929
3.0,test_image_8.png,838.0,441.0,846.0,427.0,17.313708498984763
3.0,test_image_8.png,838.0,441.0,987.0,486.0,176.61017305526642
3.0,test_image_8.png,846.0,427.0,960.0,389.0,130.32590180780443
1.0,test_image_8.png,860.0,2433.0,1157.0,2448.0,312.0832611206854
1.0,test_image_8.png,860.0,2433.0,914.0,2477.0,77.49747468305827
1.0,test_image_8.png,914.0,2477.0,1005.0,2477.0,95.14213562373094
3.0,test_image_8.png,960.0,389.0,978.0,359.0,37.45584412271571
3.0,test_image_8.png,960.0,389.0,1016.0,372.0,64.45584412271567
3.0,test_image_8.png,978.0,359.0,1016.0,372.0,44.556349186104036
3.0,test_image_8.png,1016.0,372.0,1041.0,371.0,27.656854249492383
4.0,test_image_8.png,1016.0,929.0,1022.0,947.0,20.485281374238575
4.0,test_image_8.png,1016.0,929.0,2520.0,606.0,1646.0752518939753
3.0,test_image_8.png,1041.0,371.0,1049.0,350.0,24.313708498984766
3.0,test_image_8.png,1041.0,371.0,1297.0,314.0,282.9238815542514
3.0,test_image_8.png,1297.0,314.0,1339.0,342.0,57.69848480983498
3.0,test_image_8.png,1297.0,314.0,1343.0,304.0,50.72792206135786
3.0,test_image_8.png,1343.0,304.0,1411.0,383.0,114.19595949289321
3.0,test_image_8.png,1343.0,304.0,1530.0,256.0,206.88225099390877
0.0,test_image_9.png,458.0,915.0,995.0,895.0,557.7106781186552
1.0,test_image_9.png,460.0,1973.0,911.0,1986.0,472.1248916810282
2.0,test_image_9.png,463.0,2477.0,484.0,2472.0,24.485281374238575
2.0,test_image_9.png,484.0,2472.0,485.0,2456.0,17.242640687119287
2.0,test_image_9.png,484.0,2472.0,523.0,2471.0,39.41421356237309
3.0,test_image_9.png,500.0,1457.0,616.0,1446.0,122.21320343559638
4.0,test_image_9.png,505.0,409.0,609.0,428.0,114.45584412271569
2.0,test_image_9.png,523.0,2459.0,523.0,2471.0,12.828427124746192
2.0,test_image_9.png,523.0,2471.0,564.0,2468.0,43.071067811865476
2.0,test_image_9.png,536.0,2506.0,564.0,2468.0,59.21320343559641
2.0,test_image_9.png,564.0,2468.0,584.0,2455.0,25.970562748477146
2.0,test_image_9.png,582.0,2453.0,584.0,2455.0,2.8284271247461903
2.0,test_image_9.png,584.0,2455.0,1095.0,2467.0,548.2792206135791
4.0,test_image_9.png,609.0,428.0,613.0,442.0,15.656854249492383
4.0,test_image_9.png,609.0,428.0,1050.0,443.0,473.7228714274751
3.0,test_image_9.png,616.0,1446.0,1122.0,1414.0,568.2325394193538
3.0,test_image_9.png,616.0,1446.0,648.0,1463.0,41.38477631085023
